"","countrycode","year","gii","scenario"
"4059","BHR",2100,0.00033773913266577,"SSP5"
"4060","BHS",2020,0.22430997307983,"SSP1"
"4061","BHS",2020,0.310045701428063,"SSP2"
"4062","BHS",2020,0.344255831603149,"SSP3"
"4063","BHS",2020,0.310473914150225,"SSP4"
"4064","BHS",2020,0.22425749983732,"SSP5"
"4065","BHS",2025,0.176420641605692,"SSP1"
"4066","BHS",2025,0.308786241127823,"SSP2"
"4067","BHS",2025,0.344120138451233,"SSP3"
"4068","BHS",2025,0.309617635102885,"SSP4"
"4069","BHS",2025,0.176273604832174,"SSP5"
"4070","BHS",2030,0.120451358127643,"SSP1"
"4071","BHS",2030,0.277089976020989,"SSP2"
"4072","BHS",2030,0.343503221375622,"SSP3"
"4073","BHS",2030,0.278215874195179,"SSP4"
"4074","BHS",2030,0.120221926811014,"SSP5"
"4075","BHS",2035,0.0920977375131254,"SSP1"
"4076","BHS",2035,0.247529582929259,"SSP2"
"4077","BHS",2035,0.342592473830936,"SSP3"
"4078","BHS",2035,0.277294356060904,"SSP4"
"4079","BHS",2035,0.0917997216081378,"SSP5"
"4080","BHS",2040,0.0609559916580228,"SSP1"
"4081","BHS",2040,0.246459536737564,"SSP2"
"4082","BHS",2040,0.341592146243244,"SSP3"
"4083","BHS",2040,0.248073880714024,"SSP4"
"4084","BHS",2040,0.0606661258695996,"SSP5"
"4085","BHS",2045,0.0459158060085444,"SSP1"
"4086","BHS",2045,0.219281676774363,"SSP2"
"4087","BHS",2045,0.340583673782016,"SSP3"
"4088","BHS",2045,0.247365821314643,"SSP4"
"4089","BHS",2045,0.0456267540762566,"SSP5"
"4090","BHS",2050,0.0299003989991586,"SSP1"
"4091","BHS",2050,0.19439755649732,"SSP2"
"4092","BHS",2050,0.339641013707656,"SSP3"
"4093","BHS",2050,0.220495586336403,"SSP4"
"4094","BHS",2050,0.02966400851674,"SSP5"
"4095","BHS",2055,0.0223577658553311,"SSP1"
"4096","BHS",2055,0.171769201331585,"SSP2"
"4097","BHS",2055,0.338765974128897,"SSP3"
"4098","BHS",2055,0.195844146036131,"SSP4"
"4099","BHS",2055,0.0221457030749423,"SSP5"
"4100","BHS",2060,0.0166892982909509,"SSP1"
"4101","BHS",2060,0.151315585945655,"SSP2"
"4102","BHS",2060,0.337936437036055,"SSP3"
"4103","BHS",2060,0.195419541944207,"SSP4"
"4104","BHS",2060,0.0142834234815296,"SSP5"
"4105","BHS",2065,0.0107607799820848,"SSP1"
"4106","BHS",2065,0.132914719497575,"SSP2"
"4107","BHS",2065,0.337122210238884,"SSP3"
"4108","BHS",2065,0.172963202436769,"SSP4"
"4109","BHS",2065,0.0106244707146778,"SSP5"
"4110","BHS",2070,0.0080101728839192,"SSP1"
"4111","BHS",2070,0.116455002197707,"SSP2"
"4112","BHS",2070,0.336320718012483,"SSP3"
"4113","BHS",2070,0.152580624212732,"SSP4"
"4114","BHS",2070,0.00789631905978636,"SSP5"
"4115","BHS",2075,0.00595912141536531,"SSP1"
"4116","BHS",2075,0.101804783086894,"SSP2"
"4117","BHS",2075,0.335528305570625,"SSP3"
"4118","BHS",2075,0.134199716078604,"SSP4"
"4119","BHS",2075,0.00506873897886332,"SSP5"
"4120","BHS",2080,0.00382837588321053,"SSP1"
"4121","BHS",2080,0.0776367673526311,"SSP2"
"4122","BHS",2080,0.334741287944647,"SSP3"
"4123","BHS",2080,0.117718610307809,"SSP4"
"4124","BHS",2080,0.00376267668043447,"SSP5"
"4125","BHS",2085,0.00284528298898776,"SSP1"
"4126","BHS",2085,0.067512830592031,"SSP2"
"4127","BHS",2085,0.333964044189226,"SSP3"
"4128","BHS",2085,0.103023524864499,"SSP4"
"4129","BHS",2085,0.00279249571731208,"SSP5"
"4130","BHS",2090,0.00244714424846869,"SSP1"
"4131","BHS",2090,0.05862960530182,"SSP2"
"4132","BHS",2090,0.333192692383241,"SSP3"
"4133","BHS",2090,0.089976286783566,"SSP4"
"4134","BHS",2090,0.00239847411260323,"SSP5"
"4135","BHS",2095,0.00181790591656467,"SSP1"
"4136","BHS",2095,0.0508540551351792,"SSP2"
"4137","BHS",2095,0.33241230417915,"SSP3"
"4138","BHS",2095,0.0784387517634024,"SSP4"
"4139","BHS",2095,0.00177936618173705,"SSP5"
"4140","BHS",2100,0.0013503620164361,"SSP1"
"4141","BHS",2100,0.0382758403687467,"SSP2"
"4142","BHS",2100,0.331614594218976,"SSP3"
"4143","BHS",2100,0.0682676287090022,"SSP4"
"4144","BHS",2100,0.0013200191725094,"SSP5"
"4145","BIH",2020,0.0817264125475469,"SSP1"
"4146","BIH",2020,0.093056722792377,"SSP2"
"4147","BIH",2020,0.0926731201682791,"SSP3"
"4148","BIH",2020,0.0925610212240139,"SSP4"
"4149","BIH",2020,0.0816854211731332,"SSP5"
"4150","BIH",2025,0.0680335857395451,"SSP1"
"4151","BIH",2025,0.0775570368045236,"SSP2"
"4152","BIH",2025,0.0882774610271718,"SSP3"
"4153","BIH",2025,0.0880842900876726,"SSP4"
"4154","BIH",2025,0.0679396049229724,"SSP5"
"4155","BIH",2030,0.0494324506277694,"SSP1"
"4156","BIH",2030,0.0641813717996711,"SSP2"
"4157","BIH",2030,0.0736945762206543,"SSP3"
"4158","BIH",2030,0.0643758104444322,"SSP4"
"4159","BIH",2030,0.0492978104391484,"SSP5"
"4160","BIH",2035,0.031545050778334,"SSP1"
"4161","BIH",2035,0.0554826454629454,"SSP2"
"4162","BIH",2035,0.0638467226448792,"SSP3"
"4163","BIH",2035,0.0639959321079853,"SSP4"
"4164","BIH",2035,0.0314069175000635,"SSP5"
"4165","BIH",2040,0.0235459807870016,"SSP1"
"4166","BIH",2040,0.0479710194772566,"SSP2"
"4167","BIH",2040,0.0635121638594326,"SSP3"
"4168","BIH",2040,0.0554947290495588,"SSP4"
"4169","BIH",2040,0.0234012179369884,"SSP5"
"4170","BIH",2045,0.0175562698702503,"SSP1"
"4171","BIH",2045,0.04146521919549,"SSP2"
"4172","BIH",2045,0.0632320418569393,"SSP3"
"4173","BIH",2045,0.0481011606099589,"SSP4"
"4174","BIH",2045,0.0174167707800764,"SSP5"
"4175","BIH",2050,0.0130786114201793,"SSP1"
"4176","BIH",2050,0.0358271729566432,"SSP2"
"4177","BIH",2050,0.0548570134975297,"SSP3"
"4178","BIH",2050,0.041668312764708,"SSP4"
"4179","BIH",2050,0.012946819185056,"SSP5"
"4180","BIH",2055,0.00973460673587592,"SSP1"
"4181","BIH",2055,0.0309437881343608,"SSP2"
"4182","BIH",2055,0.0546625782879462,"SSP3"
"4183","BIH",2055,0.0360773575459522,"SSP4"
"4184","BIH",2055,0.00831180004597865,"SSP5"
"4185","BIH",2060,0.0062575355533872,"SSP1"
"4186","BIH",2060,0.0267131330919625,"SSP2"
"4187","BIH",2060,0.0544852687577567,"SSP3"
"4188","BIH",2060,0.031220468662244,"SSP4"
"4189","BIH",2060,0.00616403455881517,"SSP5"
"4190","BIH",2065,0.00464922544030486,"SSP1"
"4191","BIH",2065,0.0230471913134733,"SSP2"
"4192","BIH",2065,0.0472473032875111,"SSP3"
"4193","BIH",2065,0.0269988293390646,"SSP4"
"4194","BIH",2065,0.00456846652448162,"SSP5"
"4195","BIH",2070,0.00298253843533147,"SSP1"
"4196","BIH",2070,0.0198735206188507,"SSP2"
"4197","BIH",2070,0.0470947597205143,"SSP3"
"4198","BIH",2070,0.0233304671373364,"SSP4"
"4199","BIH",2070,0.00292377458260399,"SSP5"
"4200","BIH",2075,0.00191211589252882,"SSP1"
"4201","BIH",2075,0.0171293217527209,"SSP2"
"4202","BIH",2075,0.0469399180856276,"SSP3"
"4203","BIH",2075,0.0201456110127774,"SSP4"
"4204","BIH",2075,0.00187022878995113,"SSP5"
"4205","BIH",2080,0.00141884794938039,"SSP1"
"4206","BIH",2080,0.0127697324041249,"SSP2"
"4207","BIH",2080,0.0467835180602927,"SSP3"
"4208","BIH",2080,0.0173846459531349,"SSP4"
"4209","BIH",2080,0.00138482382739522,"SSP5"
"4210","BIH",2085,0.00090903052504327,"SSP1"
"4211","BIH",2085,0.0109970539528562,"SSP2"
"4212","BIH",2085,0.0466259923102859,"SSP3"
"4213","BIH",2085,0.0149949067999564,"SSP4"
"4214","BIH",2085,0.000885446936875088,"SSP5"
"4215","BIH",2090,0.000674248597996769,"SSP1"
"4216","BIH",2090,0.00946905120361631,"SSP2"
"4217","BIH",2090,0.053421567884557,"SSP3"
"4218","BIH",2090,0.0129288070091082,"SSP4"
"4219","BIH",2090,0.000655505322712305,"SSP5"
"4220","BIH",2095,0.00050015124468178,"SSP1"
"4221","BIH",2095,0.00815208731621357,"SSP2"
"4222","BIH",2095,0.0532360612975612,"SSP3"
"4223","BIH",2095,0.0111436838695596,"SSP4"
"4224","BIH",2095,0.000485369752224625,"SSP5"
"4225","BIH",2100,0.000371078389258607,"SSP1"
"4226","BIH",2100,0.0070172408948545,"SSP2"
"4227","BIH",2100,0.0530465154060302,"SSP3"
"4228","BIH",2100,0.0096023169830328,"SSP4"
"4229","BIH",2100,0.00035949142246755,"SSP5"
"4230","BLR",2020,0.0450127711878037,"SSP1"
"4231","BLR",2020,0.0682132697189445,"SSP2"
"4232","BLR",2020,0.0894143712287329,"SSP3"
"4233","BLR",2020,0.0682497488636383,"SSP4"
"4234","BLR",2020,0.0449881652301454,"SSP5"
"4235","BLR",2025,0.033708115872462,"SSP1"
"4236","BLR",2025,0.059071753565404,"SSP2"
"4237","BLR",2025,0.0888985017952669,"SSP3"
"4238","BLR",2025,0.0678845564720768,"SSP4"
"4239","BLR",2025,0.0336594441759148,"SSP5"
"4240","BLR",2030,0.0252353839269739,"SSP1"
"4241","BLR",2030,0.0512312106254659,"SSP2"
"4242","BLR",2030,0.0886398124797256,"SSP3"
"4243","BLR",2030,0.0590321905881681,"SSP4"
"4244","BLR",2030,0.0251660347645366,"SSP5"
"4245","BLR",2035,0.0163370882252479,"SSP1"
"4246","BLR",2035,0.0444229150953037,"SSP2"
"4247","BLR",2035,0.0773123740304168,"SSP3"
"4248","BLR",2035,0.0446299666677396,"SSP4"
"4249","BLR",2035,0.0162667977573326,"SSP5"
"4250","BLR",2040,0.0105443669072408,"SSP1"
"4251","BLR",2040,0.0384809628343856,"SSP2"
"4252","BLR",2040,0.0771437528450357,"SSP3"
"4253","BLR",2040,0.0387200323466642,"SSP4"
"4254","BLR",2040,0.0104819859908999,"SSP5"
"4255","BLR",2045,0.00679083438138075,"SSP1"
"4256","BLR",2045,0.0288827913498691,"SSP2"
"4257","BLR",2045,0.0769541103932444,"SSP3"
"4258","BLR",2045,0.0335515389783736,"SSP4"
"4259","BLR",2045,0.00673773101466547,"SSP5"
"4260","BLR",2050,0.00505400570915594,"SSP1"
"4261","BLR",2050,0.0249568024903098,"SSP2"
"4262","BLR",2050,0.0878227375453657,"SSP3"
"4263","BLR",2050,0.029046776694265,"SSP4"
"4264","BLR",2050,0.00500308077369352,"SSP5"
"4265","BLR",2055,0.00324697196636204,"SSP1"
"4266","BLR",2055,0.0215495847861024,"SSP2"
"4267","BLR",2055,0.0875902185170874,"SSP3"
"4268","BLR",2055,0.0251299557092176,"SSP4"
"4269","BLR",2055,0.00320622584607188,"SSP5"
"4270","BLR",2060,0.00241237187611304,"SSP1"
"4271","BLR",2060,0.0160959595751491,"SSP2"
"4272","BLR",2060,0.0873469135180375,"SSP3"
"4273","BLR",2060,0.0188162076060309,"SSP4"
"4274","BLR",2060,0.002052364971197,"SSP5"
"4275","BLR",2065,0.00154693821661449,"SSP1"
"4276","BLR",2065,0.0138730570440007,"SSP2"
"4277","BLR",2065,0.0870858553168936,"SSP3"
"4278","BLR",2065,0.0162495229464116,"SSP4"
"4279","BLR",2065,0.00151994640175754,"SSP5"
"4280","BLR",2070,0.000991388050011288,"SSP1"
"4281","BLR",2070,0.0103363484635782,"SSP2"
"4282","BLR",2070,0.0868121300062673,"SSP3"
"4283","BLR",2070,0.0140243963291458,"SSP4"
"4284","BLR",2070,0.000971801088885105,"SSP5"
"4285","BLR",2075,0.000735497800205777,"SSP1"
"4286","BLR",2075,0.00889946683191562,"SSP2"
"4287","BLR",2075,0.086531089821634,"SSP3"
"4288","BLR",2075,0.0104627862477137,"SSP4"
"4289","BLR",2075,0.0007193605171715,"SSP5"
"4290","BLR",2080,0.000545555528970945,"SSP1"
"4291","BLR",2080,0.00662179016863433,"SSP2"
"4292","BLR",2080,0.0862465329664938,"SSP3"
"4293","BLR",2080,0.00901856146822137,"SSP4"
"4294","BLR",2080,0.000532459152308601,"SSP5"
"4295","BLR",2085,0.000404627952306201,"SSP1"
"4296","BLR",2085,0.00569850870523991,"SSP2"
"4297","BLR",2085,0.0982167516809998,"SSP3"
"4298","BLR",2085,0.00671711276826034,"SSP4"
"4299","BLR",2085,0.000394124345442399,"SSP5"
"4300","BLR",2090,0.000300068025528785,"SSP1"
"4301","BLR",2090,0.00423677390133063,"SSP2"
"4302","BLR",2090,0.0978905631331865,"SSP3"
"4303","BLR",2090,0.00578530361692968,"SSP4"
"4304","BLR",2090,0.000291724747827018,"SSP5"
"4305","BLR",2095,0.000222520586200048,"SSP1"
"4306","BLR",2095,0.00314877416968215,"SSP2"
"4307","BLR",2095,0.0975589185132249,"SSP3"
"4308","BLR",2095,0.0043043158997633,"SSP4"
"4309","BLR",2095,0.000215944437200829,"SSP5"
"4310","BLR",2100,0.000165049017550425,"SSP1"
"4311","BLR",2100,0.00270839334100764,"SSP2"
"4312","BLR",2100,0.0972231881818062,"SSP3"
"4313","BLR",2100,0.00370517546735823,"SSP4"
"4314","BLR",2100,0.000159895812666975,"SSP5"
"4315","BLZ",2020,0.262696882731631,"SSP1"
"4316","BLZ",2020,0.392005726576685,"SSP2"
"4317","BLZ",2020,0.428442520959559,"SSP3"
"4318","BLZ",2020,0.428562580764956,"SSP4"
"4319","BLZ",2020,0.262559313404188,"SSP5"
"4320","BLZ",2025,0.208017747674772,"SSP1"
"4321","BLZ",2025,0.355844665442946,"SSP2"
"4322","BLZ",2025,0.427284197550251,"SSP3"
"4323","BLZ",2025,0.427489942642161,"SSP4"
"4324","BLZ",2025,0.207742658605116,"SSP5"
"4325","BLZ",2030,0.143465521036729,"SSP1"
"4326","BLZ",2030,0.321472860892756,"SSP2"
"4327","BLZ",2030,0.426295563644676,"SSP3"
"4328","BLZ",2030,0.426621167740052,"SSP4"
"4329","BLZ",2030,0.143126808267357,"SSP5"
"4330","BLZ",2035,0.0966435281223611,"SSP1"
"4331","BLZ",2035,0.289065687939853,"SSP2"
"4332","BLZ",2035,0.425394716909096,"SSP3"
"4333","BLZ",2035,0.390425296018902,"SSP4"
"4334","BLZ",2035,0.0963047651410078,"SSP5"
"4335","BLZ",2040,0.0640202828585581,"SSP1"
"4336","BLZ",2040,0.231612700108326,"SSP2"
"4337","BLZ",2040,0.389205678899869,"SSP3"
"4338","BLZ",2040,0.38978866562437,"SSP4"
"4339","BLZ",2040,0.0637158892918171,"SSP5"
"4340","BLZ",2045,0.0419195336370796,"SSP1"
"4341","BLZ",2045,0.205599606833475,"SSP2"
"4342","BLZ",2045,0.388557808996699,"SSP3"
"4343","BLZ",2045,0.389202965929478,"SSP4"
"4344","BLZ",2045,0.0416662734223386,"SSP5"
"4345","BLZ",2050,0.0272269048373013,"SSP1"
"4346","BLZ",2050,0.181819781896532,"SSP2"
"4347","BLZ",2050,0.388028125721896,"SSP3"
"4348","BLZ",2050,0.354393871044383,"SSP4"
"4349","BLZ",2050,0.0270254170741176,"SSP5"
"4350","BLZ",2055,0.0203174627801601,"SSP1"
"4351","BLZ",2055,0.141436188238256,"SSP2"
"4352","BLZ",2055,0.387509066074977,"SSP3"
"4353","BLZ",2055,0.353799205259949,"SSP4"
"4354","BLZ",2055,0.0201393537431954,"SSP5"
"4355","BLZ",2060,0.0130996442243336,"SSP1"
"4356","BLZ",2060,0.123886301450166,"SSP2"
"4357","BLZ",2060,0.386951903850058,"SSP3"
"4358","BLZ",2060,0.353090388723121,"SSP4"
"4359","BLZ",2060,0.0129647781250942,"SSP5"
"4360","BLZ",2065,0.0097483273932928,"SSP1"
"4361","BLZ",2065,0.108224703219532,"SSP2"
"4362","BLZ",2065,0.386335322523052,"SSP3"
"4363","BLZ",2065,0.352280634037626,"SSP4"
"4364","BLZ",2065,0.00962997102981182,"SSP5"
"4365","BLZ",2070,0.00625879809352775,"SSP1"
"4366","BLZ",2070,0.0825133243467288,"SSP2"
"4367","BLZ",2070,0.385674588648759,"SSP3"
"4368","BLZ",2070,0.351435972434137,"SSP4"
"4369","BLZ",2070,0.00616627559593912,"SSP5"
"4370","BLZ",2075,0.00464172777386216,"SSP1"
"4371","BLZ",2075,0.071669973739444,"SSP2"
"4372","BLZ",2075,0.385003376188669,"SSP3"
"4373","BLZ",2075,0.317966565552384,"SSP4"
"4374","BLZ",2075,0.00455840839396584,"SSP5"
"4375","BLZ",2080,0.00343953059633931,"SSP1"
"4376","BLZ",2080,0.05414545980249,"SSP2"
"4377","BLZ",2080,0.384341511066122,"SSP3"
"4378","BLZ",2080,0.317222756921608,"SSP4"
"4379","BLZ",2080,0.00336680770162272,"SSP5"
"4380","BLZ",2085,0.00220084369898637,"SSP1"
"4381","BLZ",2085,0.0407327806067737,"SSP2"
"4382","BLZ",2085,0.349632005866275,"SSP3"
"4383","BLZ",2085,0.316512267617717,"SSP4"
"4384","BLZ",2085,0.00248681071479872,"SSP5"
"4385","BLZ",2090,0.00162981281978819,"SSP1"
"4386","BLZ",2090,0.035149817929774,"SSP2"
"4387","BLZ",2090,0.349024417979128,"SSP3"
"4388","BLZ",2090,0.315810061694524,"SSP4"
"4389","BLZ",2090,0.00158671080855849,"SSP5"
"4390","BLZ",2095,0.00139766350909628,"SSP1"
"4391","BLZ",2095,0.0262554999774784,"SSP2"
"4392","BLZ",2095,0.348416089910105,"SSP3"
"4393","BLZ",2095,0.284317744396197,"SSP4"
"4394","BLZ",2095,0.00135779924418545,"SSP5"
"4395","BLZ",2100,0.0010353234459806,"SSP1"
"4396","BLZ",2100,0.0195596152121175,"SSP2"
"4397","BLZ",2100,0.34779080656719,"SSP3"
"4398","BLZ",2100,0.283648573535707,"SSP4"
"4399","BLZ",2100,0.00100396084586262,"SSP5"
"4400","BOL",2020,0.274059842490193,"SSP1"
"4401","BOL",2020,0.370444577809755,"SSP2"
"4402","BOL",2020,0.487797091597863,"SSP3"
"4403","BOL",2020,0.452510718331789,"SSP4"
"4404","BOL",2020,0.273899396527265,"SSP5"
"4405","BOL",2025,0.194111377634731,"SSP1"
"4406","BOL",2025,0.335642482484439,"SSP2"
"4407","BOL",2025,0.483888163530284,"SSP3"
"4408","BOL",2025,0.447356502182271,"SSP4"
"4409","BOL",2025,0.193778570809416,"SSP5"
"4410","BOL",2030,0.133004989733439,"SSP1"
"4411","BOL",2030,0.272134879940059,"SSP2"
"4412","BOL",2030,0.405566066332448,"SSP3"
"4413","BOL",2030,0.370552592332424,"SSP4"
"4414","BOL",2030,0.132551689834622,"SSP5"
"4415","BOL",2035,0.0776857894884183,"SSP1"
"4416","BOL",2035,0.242395914430386,"SSP2"
"4417","BOL",2035,0.404599431332136,"SSP3"
"4418","BOL",2035,0.369389678399665,"SSP4"
"4419","BOL",2035,0.0772427342315983,"SSP5"
"4420","BOL",2040,0.0507973676846076,"SSP1"
"4421","BOL",2040,0.191116143635559,"SSP2"
"4422","BOL",2040,0.403501573976093,"SSP3"
"4423","BOL",2040,0.334558500825713,"SSP4"
"4424","BOL",2040,0.0503796926364075,"SSP5"
"4425","BOL",2045,0.0328942251119154,"SSP1"
"4426","BOL",2045,0.148498357958884,"SSP2"
"4427","BOL",2045,0.402437827695648,"SSP3"
"4428","BOL",2045,0.301372833997053,"SSP4"
"4429","BOL",2045,0.032540241552729,"SSP5"
"4430","BOL",2050,0.0211862466048916,"SSP1"
"4431","BOL",2050,0.129745709445224,"SSP2"
"4432","BOL",2050,0.366861319307239,"SSP3"
"4433","BOL",2050,0.270229243450437,"SSP4"
"4434","BOL",2050,0.0209082956545556,"SSP5"
"4435","BOL",2055,0.0136088829393265,"SSP1"
"4436","BOL",2055,0.0991776351829716,"SSP2"
"4437","BOL",2055,0.366157206877782,"SSP3"
"4438","BOL",2055,0.269123267490325,"SSP4"
"4439","BOL",2055,0.0134012710514028,"SSP5"
"4440","BOL",2060,0.00873087538163991,"SSP1"
"4441","BOL",2060,0.0752412381109644,"SSP2"
"4442","BOL",2060,0.365518143027764,"SSP3"
"4443","BOL",2060,0.240235616317976,"SSP4"
"4444","BOL",2060,0.00858081437126796,"SSP5"
"4445","BOL",2065,0.00559883706813456,"SSP1"
"4446","BOL",2065,0.0567618000446121,"SSP2"
"4447","BOL",2065,0.364892519243293,"SSP3"
"4448","BOL",2065,0.213550009019425,"SSP4"
"4449","BOL",2065,0.00549304864666243,"SSP5"
"4450","BOL",2070,0.00358941475815836,"SSP1"
"4451","BOL",2070,0.0426423909876108,"SSP2"
"4452","BOL",2070,0.364249689477761,"SSP3"
"4453","BOL",2070,0.189091907839835,"SSP4"
"4454","BOL",2070,0.00351607460632153,"SSP5"
"4455","BOL",2075,0.00266359206515274,"SSP1"
"4456","BOL",2075,0.0319351929921256,"SSP2"
"4457","BOL",2075,0.363580678363292,"SSP3"
"4458","BOL",2075,0.166843743168177,"SSP4"
"4459","BOL",2075,0.00260544223053632,"SSP5"
"4460","BOL",2080,0.00197684249420467,"SSP1"
"4461","BOL",2080,0.0275316049472913,"SSP2"
"4462","BOL",2080,0.362922874104504,"SSP3"
"4463","BOL",2080,0.146763807870401,"SSP4"
"4464","BOL",2080,0.00192977231716507,"SSP5"
"4465","BOL",2085,0.00126727647855835,"SSP1"
"4466","BOL",2085,0.0205589514175546,"SSP2"
"4467","BOL",2085,0.362286618454049,"SSP3"
"4468","BOL",2085,0.128751708599948,"SSP4"
"4469","BOL",2085,0.00123325799450232,"SSP5"
"4470","BOL",2090,0.000940768617003552,"SSP1"
"4471","BOL",2090,0.0153319204105517,"SSP2"
"4472","BOL",2090,0.361671576737921,"SSP3"
"4473","BOL",2090,0.112679366406272,"SSP4"
"4474","BOL",2090,0.000911639201638781,"SSP5"
"4475","BOL",2095,0.000808878420229145,"SSP1"
"4476","BOL",2095,0.0114231577564806,"SSP2"
"4477","BOL",2095,0.327925198264641,"SSP3"
"4478","BOL",2095,0.098397550959881,"SSP4"
"4479","BOL",2095,0.000673476971921424,"SSP5"
"4480","BOL",2100,0.000600463301304119,"SSP1"
"4481","BOL",2100,0.00850511835519091,"SSP2"
"4482","BOL",2100,0.327325091671851,"SSP3"
"4483","BOL",2100,0.0857579083851163,"SSP4"
"4484","BOL",2100,0.000575996518646836,"SSP5"
"4485","BRA",2020,0.332558163850972,"SSP1"
"4486","BRA",2020,0.366227506984967,"SSP2"
"4487","BRA",2020,0.401204813110125,"SSP3"
"4488","BRA",2020,0.40122568891307,"SSP4"
"4489","BRA",2020,0.332431373351388,"SSP5"
"4490","BRA",2025,0.269210134659013,"SSP1"
"4491","BRA",2025,0.331310518759875,"SSP2"
"4492","BRA",2025,0.399888057370295,"SSP3"
"4493","BRA",2025,0.365346042419282,"SSP4"
"4494","BRA",2025,0.268905110523464,"SSP5"
"4495","BRA",2030,0.214198864158587,"SSP1"
"4496","BRA",2030,0.298320084096188,"SSP2"
"4497","BRA",2030,0.364218449334047,"SSP3"
"4498","BRA",2030,0.331195789556382,"SSP4"
"4499","BRA",2030,0.213700966783025,"SSP5"
"4500","BRA",2035,0.148233539593996,"SSP1"
"4501","BRA",2035,0.267351164122895,"SSP2"
"4502","BRA",2035,0.363249101288028,"SSP3"
"4503","BRA",2035,0.298815162218748,"SSP4"
"4504","BRA",2035,0.147648603660091,"SSP5"
"4505","BRA",2040,0.113936413303586,"SSP1"
"4506","BRA",2040,0.238488402267339,"SSP2"
"4507","BRA",2040,0.362215211510138,"SSP3"
"4508","BRA",2040,0.268260676829682,"SSP4"
"4509","BRA",2040,0.113289406274939,"SSP5"
"4510","BRA",2045,0.07581464432295,"SSP1"
"4511","BRA",2045,0.211599443145091,"SSP2"
"4512","BRA",2045,0.361120304369354,"SSP3"
"4513","BRA",2045,0.267449226384588,"SSP4"
"4514","BRA",2045,0.0752431998946132,"SSP5"
"4515","BRA",2050,0.0571791678877128,"SSP1"
"4516","BRA",2050,0.186861091388706,"SSP2"
"4517","BRA",2050,0.326866362857844,"SSP3"
"4518","BRA",2050,0.238824607160333,"SSP4"
"4519","BRA",2050,0.0566513972705817,"SSP5"
"4520","BRA",2055,0.0373063768674068,"SSP1"
"4521","BRA",2055,0.164419545688662,"SSP2"
"4522","BRA",2055,0.325742703740473,"SSP3"
"4523","BRA",2055,0.21235751041744,"SSP4"
"4524","BRA",2055,0.0368954047382246,"SSP5"
"4525","BRA",2060,0.0279085868941554,"SSP1"
"4526","BRA",2060,0.1271183872659,"SSP2"
"4527","BRA",2060,0.324682751589235,"SSP3"
"4528","BRA",2060,0.188137415026336,"SSP4"
"4529","BRA",2060,0.0275356449434622,"SSP5"
"4530","BRA",2065,0.0180453165530595,"SSP1"
"4531","BRA",2065,0.111079235307548,"SSP2"
"4532","BRA",2065,0.323757058639975,"SSP3"
"4533","BRA",2065,0.166188524957724,"SSP4"
"4534","BRA",2065,0.0177535807884356,"SSP5"
"4535","BRA",2070,0.013440960603684,"SSP1"
"4536","BRA",2070,0.0969027081671712,"SSP2"
"4537","BRA",2070,0.322953115218632,"SSP3"
"4538","BRA",2070,0.165731425242116,"SSP4"
"4539","BRA",2070,0.0131854206329869,"SSP5"
"4540","BRA",2075,0.00864492467362855,"SSP1"
"4541","BRA",2075,0.073711300677269,"SSP2"
"4542","BRA",2075,0.322193421481467,"SSP3"
"4543","BRA",2075,0.146033677631581,"SSP4"
"4544","BRA",2075,0.00845745012224258,"SSP5"
"4545","BRA",2080,0.00642189049580774,"SSP1"
"4546","BRA",2080,0.0639768538702941,"SSP2"
"4547","BRA",2080,0.321471332567421,"SSP3"
"4548","BRA",2080,0.128323949042817,"SSP4"
"4549","BRA",2080,0.00626717245082541,"SSP5"
"4550","BRA",2085,0.00476742020462545,"SSP1"
"4551","BRA",2085,0.0482450435062597,"SSP2"
"4552","BRA",2085,0.320789136891916,"SSP3"
"4553","BRA",2085,0.112484782235902,"SSP4"
"4554","BRA",2085,0.00464211559570233,"SSP5"
"4555","BRA",2090,0.00305592682131745,"SSP1"
"4556","BRA",2090,0.0417242882316846,"SSP2"
"4557","BRA",2090,0.320139805069824,"SSP3"
"4558","BRA",2090,0.0983884845334719,"SSP4"
"4559","BRA",2090,0.00296942150317081,"SSP5"
"4560","BRA",2095,0.00226688085321559,"SSP1"
"4561","BRA",2095,0.031286629757273,"SSP2"
"4562","BRA",2095,0.319500631702,"SSP3"
"4563","BRA",2095,0.0858893036862578,"SSP4"
"4564","BRA",2095,0.00219850510908423,"SSP5"
"4565","BRA",2100,0.0016814904747471,"SSP1"
"4566","BRA",2100,0.0269987678382669,"SSP2"
"4567","BRA",2100,0.318838871181596,"SSP3"
"4568","BRA",2100,0.0748443980371157,"SSP4"
"4569","BRA",2100,0.00162786803659906,"SSP5"
"4570","BTN",2020,0.388913263910761,"SSP1"
"4571","BTN",2020,0.460958724873026,"SSP2"
"4572","BTN",2020,0.509856393598121,"SSP3"
"4573","BTN",2020,0.474037144075774,"SSP4"
"4574","BTN",2020,0.38917835091729,"SSP5"
"4575","BTN",2025,0.314614908919561,"SSP1"
"4576","BTN",2025,0.416793863206919,"SSP2"
"4577","BTN",2025,0.468533860550512,"SSP3"
"4578","BTN",2025,0.432662293485957,"SSP4"
"4579","BTN",2025,0.315682394904979,"SSP5"
"4580","BTN",2030,0.224095399558513,"SSP1"
"4581","BTN",2030,0.375203462513829,"SSP2"
